Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,2,1,0.9898787791413453,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,84,Medium
Design,Career_Talk,Industry,2.5,Weekday,Morning,7,1,0.051329667977365934,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,74,Medium
Tech,Career_Talk,Faculty,2.5,Weekday,Morning,11,0,0.5155183737788994,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,113,Medium
Business,Workshop,Alumni,1.5,Weekend,Evening,7,1,0.9358256028664852,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,100,Medium
Law,Guest_Lecture,Alumni,2.5,Weekday,Evening,2,0,0.959127366591113,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,42,Low
Business,Workshop,Industry,1.5,Weekday,Afternoon,10,0,0.3417220640332227,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,111,Medium
Law,Career_Talk,Faculty,1.5,Weekend,Morning,3,0,0.1716061081298943,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,56,Low
Tech,Workshop,Industry,1.5,Weekday,Morning,13,0,0.4207268266008203,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,94,Medium
Business,Guest_Lecture,Industry,1.0,Weekday,Afternoon,6,0,0.31852898736400037,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,105,Medium
Design,Career_Talk,Industry,1.5,Weekend,Morning,1,1,0.48258585236584906,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,137,High
Music,Workshop,Industry,2.0,Weekend,Evening,5,1,0.5959601272620221,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,63,Low
Law,Career_Talk,Faculty,1.0,Weekday,Evening,12,0,0.7682402840502067,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,61,Low
Design,Workshop,Industry,1.0,Weekday,Evening,13,0,0.6341573902819228,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,73,Medium
Business,Workshop,Industry,2.0,Weekday,Evening,6,1,0.8920543566586929,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,85,Medium
Design,Guest_Lecture,Alumni,2.0,Weekday,Evening,14,1,0.7357102506085222,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,88,Medium
Law,Workshop,Faculty,2.5,Weekend,Evening,4,1,0.5186474338754474,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,68,Low
Music,Guest_Lecture,Industry,1.0,Weekday,Afternoon,6,0,0.11929924147291115,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,69,Low
Music,Career_Talk,Faculty,2.0,Weekday,Evening,7,0,0.8037527559601708,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,71,Medium
Business,Workshop,Faculty,1.0,Weekday,Afternoon,3,1,0.7141659678680711,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,104,Medium
Law,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,6,0,0.3361692047363579,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,Low
Law,Career_Talk,Faculty,2.0,Weekend,Morning,7,1,0.2319572686373199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,42,Low
Business,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,10,0,0.6580795465537328,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,128,Medium
Design,Workshop,Industry,2.0,Weekday,Evening,7,1,0.08422570027949561,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,77,Medium
Music,Career_Talk,Faculty,1.0,Weekday,Evening,2,0,0.7872509495433521,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,23,Low
Law,Workshop,Industry,1.0,Weekday,Afternoon,7,0,0.22688469600184025,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,75,Medium
Tech,Guest_Lecture,Alumni,1.5,Weekend,Afternoon,12,0,0.5934752176769614,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,95,Medium
Music,Guest_Lecture,Industry,1.0,Weekend,Evening,1,0,0.30356197944479135,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,46,Low
Tech,Guest_Lecture,Industry,1.0,Weekend,Evening,14,0,0.47724010946117723,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,93,Medium
Tech,Workshop,Alumni,1.0,Weekday,Afternoon,2,0,0.8006294625307652,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,93,Medium
Design,Workshop,Faculty,1.0,Weekend,Afternoon,1,0,0.28702799767062526,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,75,Medium
Music,Guest_Lecture,Industry,2.0,Weekday,Afternoon,2,0,0.03309069029065692,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,45,Low
Business,Workshop,Industry,1.0,Weekday,Evening,4,0,0.07739255916577548,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,45,Low
Tech,Guest_Lecture,Industry,1.5,Weekday,Morning,5,0,0.07447503520478527,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,69,Low
Tech,Guest_Lecture,Alumni,1.5,Weekend,Evening,12,1,0.4590198317865567,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,49,Low
Business,Guest_Lecture,Industry,1.5,Weekend,Morning,9,0,0.0832809274902746,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,87,Medium
Tech,Workshop,Industry,1.5,Weekday,Evening,9,1,0.4126692218402708,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,86,Medium
Tech,Workshop,Faculty,2.0,Weekend,Afternoon,13,0,0.6978553031775249,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,93,Medium
Tech,Career_Talk,Industry,2.0,Weekend,Evening,2,0,0.8798686551447349,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,80,Medium
Design,Workshop,Industry,1.0,Weekend,Evening,4,1,0.2214317719525284,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24,Low
Business,Workshop,Alumni,2.0,Weekday,Evening,14,1,0.8766679038001941,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,109,Medium
Music,Workshop,Industry,1.0,Weekend,Evening,11,1,0.9780840626475553,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,142,High
Music,Workshop,Alumni,1.5,Weekend,Morning,1,0,0.6257077767317899,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,67,Low
Tech,Career_Talk,Faculty,1.5,Weekday,Afternoon,4,0,0.7372205722989572,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,88,Medium
Law,Workshop,Industry,1.0,Weekday,Morning,6,0,0.48303746988239404,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,43,Low
Law,Workshop,Faculty,1.0,Weekend,Evening,1,0,0.07484797643622076,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,70,Low
Tech,Guest_Lecture,Faculty,1.0,Weekend,Evening,9,1,0.9599405650300129,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,112,Medium
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,10,0,0.945266606935556,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,108,Medium
Law,Workshop,Faculty,1.5,Weekend,Evening,5,0,0.322775020362028,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,27,Low
Tech,Career_Talk,Industry,1.0,Weekday,Afternoon,4,0,0.1957410488123782,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,80,Medium
Design,Guest_Lecture,Industry,2.0,Weekday,Afternoon,6,0,0.06548467647902012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,22,Low
Music,Workshop,Faculty,2.0,Weekday,Afternoon,13,0,0.4978188132402003,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,73,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,11,0,0.9247689345757604,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,110,Medium
Design,Workshop,Industry,1.0,Weekday,Morning,14,1,0.040941370658057585,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,61,Low
Music,Workshop,Faculty,1.5,Weekday,Evening,8,0,0.61154783593305,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,47,Low
Music,Guest_Lecture,Industry,2.0,Weekday,Evening,2,0,0.8355620026951469,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,50,Low
Business,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,1,0,0.37970250218547397,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,64,Low
Law,Guest_Lecture,Faculty,1.0,Weekday,Morning,3,0,0.6119767759575224,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,39,Low
Business,Career_Talk,Faculty,2.5,Weekend,Evening,8,0,0.4438132337568479,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,54,Low
Tech,Workshop,Industry,1.5,Weekday,Evening,3,1,0.06539958205401075,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,70,Low
Law,Career_Talk,Industry,1.0,Weekday,Afternoon,5,0,0.5044609676242398,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,52,Low
Tech,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,13,0,0.08905786762129142,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,51,Low
Law,Workshop,Industry,2.5,Weekday,Afternoon,1,1,0.6849694692215903,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,111,Medium
Law,Career_Talk,Faculty,1.5,Weekday,Afternoon,2,0,0.31009754270791623,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,61,Low
Tech,Workshop,Faculty,1.0,Weekend,Afternoon,6,0,0.8025029783644512,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,111,Medium
Music,Guest_Lecture,Industry,1.5,Weekday,Evening,11,1,0.5870360733613599,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,83,Medium
Law,Guest_Lecture,Industry,1.0,Weekday,Afternoon,12,0,0.9350307391104692,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,106,Medium
Tech,Workshop,Faculty,1.5,Weekday,Evening,5,0,0.7377423632570542,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,69,Low
Tech,Career_Talk,Industry,1.0,Weekday,Afternoon,5,1,0.7248535220808451,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,97,Medium
Law,Workshop,Alumni,1.5,Weekday,Afternoon,9,1,0.304612801084746,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,98,Medium
Law,Career_Talk,Faculty,2.0,Weekend,Evening,13,0,0.44191678717167293,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,69,Low
Law,Workshop,Industry,2.5,Weekday,Afternoon,3,1,0.7455686740265874,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,102,Medium
Tech,Workshop,Faculty,2.0,Weekday,Morning,13,0,0.7220083611263752,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,88,Medium
Music,Workshop,Industry,1.0,Weekday,Afternoon,12,1,0.6922899375132888,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,128,Medium
Business,Career_Talk,Industry,1.0,Weekday,Afternoon,4,0,0.007951073897152106,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,37,Low
Design,Workshop,Alumni,1.5,Weekday,Evening,10,0,0.017321486230547967,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,54,Low
Design,Career_Talk,Faculty,1.0,Weekday,Evening,9,1,0.06746685144237574,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,39,Low
Business,Workshop,Faculty,1.0,Weekday,Evening,1,0,0.03158347911188941,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,25,Low
Business,Guest_Lecture,Faculty,2.0,Weekday,Evening,6,1,0.7728490586587068,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90,Medium
Design,Workshop,Faculty,1.5,Weekend,Afternoon,4,0,0.5468946305877854,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,20,Low
Business,Workshop,Industry,1.0,Weekday,Morning,1,1,0.5048955528975548,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,41,Low
Business,Career_Talk,Industry,1.5,Weekday,Afternoon,7,0,0.08559941424921358,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,60,Low
Music,Workshop,Industry,2.5,Weekend,Evening,10,0,0.7746232796670197,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,Medium
Law,Guest_Lecture,Industry,2.0,Weekday,Morning,8,0,0.09284434513390627,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,44,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Morning,2,0,0.22181371697437124,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,33,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Evening,12,0,0.8189092107146254,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,77,Medium
Law,Guest_Lecture,Industry,2.5,Weekday,Afternoon,1,1,0.6925771559557762,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,114,Medium
Design,Career_Talk,Faculty,1.0,Weekend,Morning,6,1,0.09261325150638378,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,31,Low
Law,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,8,0,0.07389401637353599,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,19,Low
Design,Guest_Lecture,Alumni,2.0,Weekday,Morning,13,0,0.4064970075162323,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,67,Low
Design,Guest_Lecture,Industry,2.0,Weekend,Morning,11,0,0.6033937518430325,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,63,Low
Business,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,3,1,0.24676077535928542,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125,Medium
Tech,Workshop,Faculty,2.5,Weekend,Afternoon,6,1,0.585173830820534,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,56,Low
Tech,Guest_Lecture,Industry,1.0,Weekday,Evening,13,0,0.3594030380848632,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,116,Medium
Music,Workshop,Industry,1.0,Weekday,Afternoon,4,0,0.5886311863584138,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,55,Low
Business,Guest_Lecture,Industry,1.0,Weekend,Evening,13,0,0.725511845220143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,77,Medium
Business,Career_Talk,Faculty,1.5,Weekday,Evening,8,0,0.8431621231810209,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,72,Medium
Business,Career_Talk,Faculty,1.0,Weekday,Evening,9,0,0.1958467393737171,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,46,Low
Business,Career_Talk,Faculty,2.0,Weekday,Evening,10,0,0.0851204656132748,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,Low
Law,Guest_Lecture,Faculty,2.0,Weekend,Afternoon,14,1,0.11838016897587333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,89,Medium
Law,Guest_Lecture,Industry,1.0,Weekend,Morning,10,0,0.16537989318799828,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,23,Low
Tech,Workshop,Industry,2.0,Weekday,Morning,6,0,0.32435457535237255,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,109,Medium
Design,Guest_Lecture,Alumni,2.5,Weekday,Morning,9,0,0.028635550443498414,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,56,Low
Business,Workshop,Alumni,1.0,Weekday,Evening,10,0,0.8325386616406555,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,84,Medium
Law,Workshop,Faculty,2.0,Weekday,Afternoon,9,1,0.8490551238055903,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,98,Medium
Design,Career_Talk,Industry,2.5,Weekday,Morning,1,1,0.7131552028404201,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,101,Medium
Tech,Career_Talk,Industry,2.0,Weekend,Morning,13,0,0.35648227978545044,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,71,Medium
Tech,Guest_Lecture,Industry,1.5,Weekday,Evening,4,0,0.7067488286462786,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,34,Low
Tech,Workshop,Industry,2.0,Weekday,Afternoon,10,1,0.574606616638289,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,101,Medium
Tech,Guest_Lecture,Industry,2.0,Weekday,Morning,8,1,0.6623455226163488,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,94,Medium
Business,Workshop,Alumni,1.0,Weekday,Evening,2,1,0.08788372205356998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,Low
Law,Career_Talk,Faculty,1.0,Weekday,Evening,13,0,0.8747167818154099,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,93,Medium
Business,Career_Talk,Industry,1.5,Weekday,Afternoon,2,0,0.34868004257164464,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,58,Low
Music,Workshop,Industry,1.5,Weekday,Afternoon,14,0,0.26922528995787964,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,56,Low
Tech,Workshop,Industry,1.0,Weekday,Evening,13,0,0.39081429357934194,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,26,Low
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,9,1,0.24729807549593763,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,83,Medium
Business,Workshop,Faculty,2.0,Weekday,Evening,14,0,0.9941693083465516,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,107,Medium
Tech,Workshop,Industry,2.0,Weekend,Evening,12,0,0.6462146820624516,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,78,Medium
Business,Workshop,Faculty,1.0,Weekday,Afternoon,13,0,0.8964113606147542,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,118,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,12,0,0.9510262690062233,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,123,Medium
Music,Workshop,Industry,1.0,Weekend,Evening,14,1,0.5812405984520793,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,127,Medium
Business,Workshop,Alumni,1.0,Weekday,Morning,11,0,0.8005184798822487,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,88,Medium
Tech,Guest_Lecture,Industry,1.5,Weekday,Morning,13,0,0.9052893934655148,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,93,Medium
Tech,Workshop,Industry,1.0,Weekend,Evening,2,1,0.1500088432997574,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,50,Low
Business,Career_Talk,Faculty,2.5,Weekday,Morning,6,0,0.2691585217200365,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12,Low
Tech,Workshop,Industry,1.0,Weekend,Evening,7,0,0.40161448802643773,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,96,Medium
Law,Workshop,Industry,1.0,Weekday,Afternoon,13,0,0.6228423209046696,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,97,Medium
Law,Workshop,Industry,2.0,Weekday,Afternoon,7,0,0.7682971103595001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,43,Low
