Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Law,Guest_Lecture,Alumni,2.5,Weekend,Evening,11,0,0.31610774835519295,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,75,Medium
Law,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,14,1,0.006766043065951188,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,47,Low
Business,Career_Talk,Alumni,1.0,Weekday,Evening,7,0,0.6982642563427556,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,39,Low
Music,Workshop,Industry,1.0,Weekday,Afternoon,6,1,0.965338772830674,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,70,Medium
Business,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,8,1,0.13558188724325482,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,88,Medium
Business,Workshop,Faculty,1.5,Weekday,Afternoon,3,1,0.9151375396525577,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,84,Medium
Music,Guest_Lecture,Faculty,1.0,Weekday,Evening,8,0,0.20698200782338116,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,Low
Tech,Workshop,Industry,1.0,Weekday,Afternoon,3,1,0.5415175862455889,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,70,Medium
Design,Guest_Lecture,Industry,2.0,Weekday,Afternoon,10,0,0.5525904410910649,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,71,Medium
Tech,Guest_Lecture,Faculty,2.0,Weekday,Evening,14,1,0.2207894186484266,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,57,Low
Music,Workshop,Alumni,1.0,Weekday,Afternoon,11,0,0.023952134914825507,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,75,Medium
Business,Guest_Lecture,Industry,2.0,Weekend,Evening,14,1,0.1737225600968283,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,109,Medium
Design,Workshop,Industry,1.0,Weekday,Evening,7,0,0.3905101460791587,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,64,Medium
Law,Workshop,Faculty,1.0,Weekday,Morning,12,0,0.1891911275528464,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,70,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,8,0,0.6709727387768223,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,91,Medium
Business,Workshop,Industry,2.0,Weekday,Evening,7,1,0.4880471288707926,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,104,Medium
Tech,Career_Talk,Faculty,2.0,Weekday,Afternoon,9,1,0.3540638502664353,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,84,Medium
Tech,Career_Talk,Faculty,1.5,Weekend,Morning,10,0,0.23285722484529137,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,70,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Morning,1,1,0.6622810982275562,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,111,Medium
Tech,Guest_Lecture,Industry,1.5,Weekend,Morning,10,1,0.8918764923151375,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93,Medium
Law,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,8,1,0.6507739557897502,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,71,Medium
Design,Career_Talk,Faculty,1.5,Weekend,Afternoon,2,1,0.40896264819066797,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,56,Low
Law,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,3,1,0.0279258988523029,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,48,Low
Tech,Workshop,Industry,1.5,Weekday,Afternoon,3,1,0.7902522928796666,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,85,Medium
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,12,0,0.5246909060472909,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,70,Medium
Law,Career_Talk,Faculty,1.0,Weekend,Evening,6,0,0.06543974897774651,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,68,Medium
Tech,Workshop,Industry,1.0,Weekday,Evening,7,0,0.72729051695848,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,82,Medium
Music,Guest_Lecture,Faculty,1.5,Weekend,Evening,6,0,0.23005997028456848,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,71,Medium
Tech,Workshop,Faculty,1.5,Weekday,Evening,11,0,0.2988803459980153,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,36,Low
Law,Workshop,Industry,2.0,Weekend,Afternoon,7,1,0.6511142887741004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,33,Low
Law,Guest_Lecture,Faculty,1.0,Weekday,Evening,14,1,0.1887258872544041,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,68,Medium
Law,Workshop,Industry,1.0,Weekday,Evening,5,1,0.32186898586520907,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,63,Low
Tech,Career_Talk,Faculty,1.0,Weekday,Evening,14,0,0.6976674442712433,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,86,Medium
Tech,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,9,0,0.31524534814651695,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,79,Medium
Business,Workshop,Industry,2.0,Weekday,Afternoon,9,1,0.09170830434353772,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,52,Low
Tech,Career_Talk,Industry,1.0,Weekday,Afternoon,11,0,0.10004600471700242,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,34,Low
Design,Guest_Lecture,Industry,1.0,Weekday,Afternoon,13,0,0.5412454867257558,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,55,Low
Design,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,13,1,0.9983976812699281,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,117,Medium
Law,Guest_Lecture,Industry,1.0,Weekday,Afternoon,13,1,0.5231817729717618,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,118,High
Law,Career_Talk,Industry,2.5,Weekday,Evening,6,0,0.977410420722253,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,57,Low
Music,Workshop,Faculty,2.5,Weekday,Afternoon,11,0,0.906555594097845,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,98,Medium
Business,Workshop,Faculty,1.5,Weekend,Afternoon,5,0,0.8773975196536997,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,81,Medium
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,7,1,0.4471804446783282,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,87,Medium
Law,Workshop,Alumni,1.5,Weekend,Afternoon,3,0,0.5652358712933643,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,Medium
Tech,Guest_Lecture,Industry,1.5,Weekday,Morning,7,0,0.6350071414727008,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,82,Medium
Law,Workshop,Faculty,1.5,Weekday,Evening,8,0,0.008535620089409557,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,80,Medium
Music,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,12,1,0.043708818159469365,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,101,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Morning,1,0,0.9595169047871835,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,50,Low
Law,Career_Talk,Alumni,1.0,Weekday,Afternoon,9,1,0.43975628176187764,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,83,Medium
Business,Guest_Lecture,Faculty,1.5,Weekday,Morning,13,0,0.835654663244915,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,60,Low
Tech,Career_Talk,Industry,1.5,Weekday,Afternoon,11,0,0.12255166154720087,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,87,Medium
Law,Career_Talk,Industry,2.0,Weekday,Afternoon,7,1,0.2576999433252124,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,47,Low
Music,Workshop,Industry,1.0,Weekend,Evening,6,1,0.0523772601315875,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,62,Low
Tech,Guest_Lecture,Alumni,2.0,Weekday,Morning,9,1,0.762437856029815,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,86,Medium
Tech,Workshop,Industry,1.0,Weekday,Afternoon,10,0,0.25865228336097434,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,78,Medium
Tech,Career_Talk,Alumni,1.0,Weekday,Afternoon,6,1,0.7909332020081453,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,119,High
Business,Guest_Lecture,Industry,1.5,Weekday,Evening,8,0,0.7789859849401994,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,62,Low
Tech,Workshop,Alumni,1.0,Weekend,Afternoon,1,0,0.1028629523592609,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,Medium
Tech,Workshop,Faculty,2.5,Weekend,Evening,5,0,0.2857744343412678,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,87,Medium
Tech,Workshop,Industry,2.5,Weekday,Evening,12,0,0.535691517634427,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,57,Low
Tech,Career_Talk,Industry,1.0,Weekend,Afternoon,6,0,0.8066818398120651,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,54,Low
Design,Guest_Lecture,Faculty,1.0,Weekday,Evening,7,0,0.7978851734345805,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,68,Medium
Tech,Workshop,Industry,1.0,Weekday,Afternoon,14,0,0.539101477009711,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,90,Medium
Design,Workshop,Industry,2.5,Weekday,Evening,6,0,0.6952473773530884,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,60,Low
Design,Workshop,Faculty,1.0,Weekday,Afternoon,7,1,0.9391808652101579,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,122,High
Business,Guest_Lecture,Alumni,2.0,Weekday,Afternoon,11,0,0.41075602053043103,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,116,Medium
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,12,0,0.13117354976762396,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,32,Low
Business,Workshop,Alumni,1.5,Weekday,Afternoon,5,1,0.1360256337692769,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,73,Medium
Design,Career_Talk,Faculty,1.0,Weekday,Morning,3,1,0.37481777187040755,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,78,Medium
Tech,Guest_Lecture,Faculty,2.0,Weekend,Afternoon,10,0,0.11621306782822538,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,59,Low
Music,Guest_Lecture,Industry,2.0,Weekend,Afternoon,2,0,0.8810647619342422,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,26,Low
Business,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,11,0,0.5407739672583795,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,74,Medium
Tech,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,7,1,0.769086127455225,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,108,Medium
Business,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,14,1,0.9935645079587517,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,103,Medium
Law,Workshop,Alumni,1.5,Weekday,Evening,5,1,0.4039938594356105,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,39,Low
Design,Workshop,Faculty,2.0,Weekend,Afternoon,11,0,0.8021726727862555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,88,Medium
Business,Career_Talk,Faculty,1.5,Weekday,Afternoon,1,0,0.7344104181960137,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57,Low
Law,Career_Talk,Faculty,2.5,Weekday,Evening,1,1,0.254345770500799,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,41,Low
Business,Guest_Lecture,Industry,1.0,Weekend,Morning,7,0,0.11574233556327962,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,11,Low
Law,Workshop,Industry,2.0,Weekday,Morning,9,0,0.009908604258021647,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,39,Low
Music,Workshop,Alumni,2.5,Weekday,Evening,3,0,0.8268271023980344,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,49,Low
Design,Workshop,Industry,1.5,Weekend,Evening,9,1,0.9798367135696051,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,91,Medium
Tech,Career_Talk,Faculty,2.5,Weekday,Afternoon,10,0,0.3870273274894783,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,79,Medium
Law,Career_Talk,Faculty,1.5,Weekday,Morning,2,0,0.5336605989460678,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,66,Medium
Law,Guest_Lecture,Alumni,2.0,Weekend,Afternoon,13,0,0.19598175100411863,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,Low
Tech,Career_Talk,Faculty,1.0,Weekend,Evening,11,0,0.7771123899725553,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,106,Medium
Tech,Workshop,Industry,1.0,Weekend,Afternoon,5,1,0.020929067554962155,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,Medium
Law,Guest_Lecture,Industry,1.5,Weekday,Evening,6,0,0.13488681760225474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,13,Low
Tech,Workshop,Faculty,2.0,Weekend,Afternoon,4,1,0.9393677445472559,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,60,Low
Tech,Workshop,Industry,2.5,Weekday,Afternoon,9,0,0.3050027743552902,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91,Medium
Music,Career_Talk,Faculty,1.5,Weekday,Morning,10,1,0.5404435573018403,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73,Medium
Music,Career_Talk,Industry,2.0,Weekday,Afternoon,4,0,0.44531654833487566,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,32,Low
Music,Workshop,Industry,2.0,Weekday,Evening,8,0,0.17748976829115304,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,61,Low
Law,Workshop,Alumni,2.0,Weekday,Morning,3,0,0.7063722669579208,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,55,Low
Business,Guest_Lecture,Alumni,1.0,Weekend,Afternoon,6,0,0.9035895130882489,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,37,Low
Design,Workshop,Faculty,1.5,Weekday,Afternoon,6,1,0.5668612386984245,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,106,Medium
Tech,Guest_Lecture,Industry,1.5,Weekday,Afternoon,6,1,0.2653233933504878,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91,Medium
Tech,Guest_Lecture,Alumni,2.0,Weekday,Morning,3,0,0.8494305146597482,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,86,Medium
Music,Workshop,Faculty,1.5,Weekday,Afternoon,1,0,0.2947404970908618,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54,Low
Tech,Workshop,Alumni,2.0,Weekday,Evening,14,0,0.8163605887674229,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,82,Medium
Design,Workshop,Industry,2.5,Weekend,Morning,6,0,0.8573677875677591,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,40,Low
Business,Career_Talk,Industry,1.5,Weekday,Morning,11,0,0.8507910569340675,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,100,Medium
Tech,Workshop,Faculty,2.0,Weekday,Morning,13,0,0.7212300852054521,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,88,Medium
Tech,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,1,1,0.9591770307707953,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,110,Medium
Business,Workshop,Industry,1.5,Weekday,Morning,6,1,0.8946899496453786,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,119,High
Design,Guest_Lecture,Industry,1.5,Weekday,Evening,6,0,0.9336495510352744,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,44,Low
Tech,Workshop,Faculty,2.5,Weekday,Evening,9,0,0.42893134200923455,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,38,Low
Business,Workshop,Alumni,2.0,Weekday,Afternoon,13,1,0.2425013026345476,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,94,Medium
Business,Guest_Lecture,Faculty,2.0,Weekday,Morning,10,0,0.9974385437132146,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,135,High
Design,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,9,0,0.13957424465718427,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,37,Low
Design,Workshop,Faculty,1.5,Weekday,Evening,4,0,0.5826929339866914,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,43,Low
Tech,Workshop,Alumni,2.0,Weekday,Afternoon,7,0,0.6913583560263229,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,42,Low
Tech,Career_Talk,Faculty,2.5,Weekday,Evening,11,0,0.35667780130851456,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,56,Low
Design,Workshop,Industry,2.5,Weekday,Evening,8,0,0.27939282431159806,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,30,Low
Tech,Workshop,Faculty,2.0,Weekday,Evening,9,0,0.14820454705587205,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,73,Medium
Music,Workshop,Faculty,2.0,Weekday,Afternoon,5,1,0.04063815518716385,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,Low
Business,Workshop,Faculty,1.0,Weekday,Evening,7,0,0.9771684780975314,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,110,Medium
Tech,Guest_Lecture,Industry,2.0,Weekend,Afternoon,6,1,0.43817176586038264,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,119,High
Design,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,7,0,0.2901047843736748,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,14,Low
Tech,Guest_Lecture,Faculty,2.0,Weekend,Afternoon,3,0,0.18493470006851653,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,19,Low
Business,Guest_Lecture,Industry,1.0,Weekday,Afternoon,10,0,0.23187984142296503,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,63,Low
Tech,Workshop,Alumni,2.5,Weekend,Morning,10,1,0.5258763984409659,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,82,Medium
Design,Guest_Lecture,Industry,1.5,Weekend,Afternoon,11,0,0.24462550230785884,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,34,Low
Design,Workshop,Industry,1.0,Weekday,Morning,4,0,0.2719207820089624,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73,Medium
Law,Workshop,Industry,1.5,Weekday,Afternoon,6,1,0.9871200364184646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,88,Medium
Music,Guest_Lecture,Faculty,2.0,Weekday,Morning,6,0,0.5927074391867724,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,27,Low
